name,ethnicity,gender,religion,source
sulaimanu,hausa,male,muslim,https://www.behindthename.com/submit/names/usage/hausa
sulaimon,yoruba,male,muslim,https://forebears.io/nigeria/forenames
sule,yoruba,male,muslim,https://forebears.io/nigeria/forenames
suleiman,hausa,male,muslim,https://forebears.io/nigeria/forenames
suleman,hausa,male,muslim,https://forebears.io/nigeria/forenames
sulemanu,hausa,male,muslim,https://www.behindthename.com/submit/names/usage/hausa
suliyat,yoruba,female,muslim,https://forebears.io/nigeria/forenames
sunday,igbo,male,christian,https://forebears.io/nigeria/forenames
sunkanmi,yoruba,male,muslim/christian,https://www.momjunction.com/baby-names/yoruba/boy/
sunmibare,yoruba,female,muslim/christian,https://maternitynest.com/yoruba-names-girls/
sunmoluwa,yoruba,male,muslim/christian,https://www.momjunction.com/baby-names/yoruba/boy/
sunny,igbo,male,christian,https://forebears.io/nigeria/forenames
sunusi,hausa,male,muslim,https://forebears.io/nigeria/forenames
surajo,hausa,male,muslim,https://forebears.io/nigeria/forenames
susan,igbo,female,christian,https://forebears.io/nigeria/forenames
suwaiba,hausa,female,muslim,https://forebears.io/nigeria/forenames
sylvanus,igbo,male,christian,https://forebears.io/nigeria/forenames
sylvester,igbo,male,christian,https://forebears.io/nigeria/forenames
tabitha,yoruba,female,christian,https://forebears.io/nigeria/forenames
tabugbo,igbo,male,christian,https://www.sciencedirect.com/science/article/pii/S2352340917304225?via%3Dihub#s0065
tade,yoruba,female,muslim/christian,https://maternitynest.com/yoruba-names-girls/
tadenikawo,yoruba,male,muslim/christian,https://www.momjunction.com/baby-names/yoruba/boy/
taibat,yoruba,female,muslim,https://forebears.io/nigeria/forenames
taito,igbo,male,christian,https://maternitynest.com/igbo-names-boys/
taiwo,yoruba,male,muslim/christian,https://maternitynest.com/nigerian-baby-names-yoruba-names-boys/
taiye,yoruba,male,muslim/christian,https://maternitynest.com/nigerian-baby-names-yoruba-names-boys/
tajudeen,yoruba,male,muslim,https://forebears.io/nigeria/forenames
talatu,hausa,female,muslim,https://www.behindthename.com/submit/names/usage/hausa
tambara,yoruba,female,muslim/christian,https://www.momjunction.com/baby-names/yoruba/girl/
tamilore,yoruba,female,muslim/christian,https://maternitynest.com/yoruba-names-girls/
tana,yoruba,female,christian,
tani,yoruba,female,muslim/christian,https://maternitynest.com/yoruba-names-girls/
tanidabioluwa,yoruba,female,muslim/christian,https://maternitynest.com/yoruba-names-girls/
tanimola,yoruba,male,muslim/christian,https://www.momjunction.com/baby-names/yoruba/boy/
tanimu,hausa,male,muslim,https://infoguidenigeria.com/hausa-fulani-male-names/
tanitoluwa,yoruba,female,muslim/christian,https://www.yorubaname.com/
tanitoluwami,yoruba,female,muslim/christian,https://maternitynest.com/yoruba-names-girls/
tanko,hausa,male,muslim,https://www.behindthename.com/submit/names/usage/hausa
tantoluwa,yoruba,male,muslim/christian,https://www.momjunction.com/baby-names/yoruba/boy/
taofeek,yoruba,male,muslim,https://forebears.io/nigeria/forenames
tarana,hausa,female,muslim,https://www.behindthename.com/submit/names/usage/hausa
tasalla,hausa,female,muslim,https://www.behindthename.com/submit/names/usage/hausa
tasiu,hausa,male,muslim,https://forebears.io/nigeria/forenames
tawa,yoruba,female,christian,https://forebears.io/nigeria/forenames
tawakalitu,yoruba,female,muslim,https://forebears.io/nigeria/forenames
tawaye,hausa,male,muslim,https://infoguidenigeria.com/hausa-fulani-male-names/
tayo,yoruba,unisex,muslim/christian,https://maternitynest.com/nigerian-baby-names-yoruba-names-boys/
teleayo,yoruba,male,muslim/christian,https://www.momjunction.com/baby-names/yoruba/boy/
teleola,yoruba,male,muslim/christian,https://www.momjunction.com/baby-names/yoruba/boy/
temi,yoruba,unisex,muslim/christian,https://maternitynest.com/nigerian-baby-names-yoruba-names-boys/
temidayo,yoruba,male,muslim/christian,https://www.momjunction.com/baby-names/yoruba/boy/
temilade,yoruba,female,muslim/christian,https://www.yorubaname.com/
temilolu,yoruba,female,muslim/christian,https://maternitynest.com/yoruba-names-girls/
temiloluwa,yoruba,unisex,muslim/christian,https://www.momjunction.com/baby-names/yoruba/boy/
temitayo,yoruba,female,muslim/christian,https://forebears.io/nigeria/forenames
temitope,yoruba,unisex,muslim/christian,https://maternitynest.com/nigerian-baby-names-yoruba-names-boys/
teniayo,yoruba,male,muslim/christian,https://www.momjunction.com/baby-names/yoruba/boy/
tetisimi,yoruba,female,muslim/christian,https://maternitynest.com/yoruba-names-girls/
thankgod,igbo,male,christian,https://forebears.io/nigeria/forenames
theophilus,igbo,male,christian,https://forebears.io/nigeria/forenames
theresa,igbo,female,christian,https://forebears.io/nigeria/forenames
thomas,igbo,male,christian,https://forebears.io/nigeria/forenames
tiara,yoruba,female,muslim/christian,https://maternitynest.com/yoruba-names-girls/
tiaraoluwa,yoruba,female,muslim/christian,https://www.yorubaname.com/
tife,yoruba,unisex,muslim/christian,https://maternitynest.com/nigerian-baby-names-yoruba-names-boys/
tifeoluwa,yoruba,male,muslim/christian,https://www.momjunction.com/baby-names/yoruba/boy/
tijani,yoruba,male,muslim,https://forebears.io/nigeria/forenames
tijjani,hausa,male,muslim,https://forebears.io/nigeria/forenames
timi,yoruba,male,muslim/christian,https://maternitynest.com/nigerian-baby-names-yoruba-names-boys/
timilehin,yoruba,female,muslim/christian,https://www.momjunction.com/baby-names/yoruba/girl/
timothy,igbo,male,christian,https://forebears.io/nigeria/forenames
tina,igbo,female,christian,https://forebears.io/nigeria/forenames
tinuke,yoruba,female,muslim/christian,https://maternitynest.com/yoruba-names-girls/
tishemi,yoruba,female,muslim/christian,https://maternitynest.com/yoruba-names-girls/
titi,yoruba,female,muslim/christian,https://maternitynest.com/yoruba-names-girls/
titilayo,yoruba,female,muslim/christian,https://forebears.io/nigeria/forenames
titilayomi,yoruba,female,muslim/christian,https://www.yorubaname.com/
titilope,yoruba,female,muslim/christian,https://www.yorubaname.com/
titilopemi,yoruba,female,muslim/christian,https://maternitynest.com/yoruba-names-girls/
tito,igbo,male,christian,https://maternitynest.com/igbo-names-boys/
tito,yoruba,male,muslim/christian,https://maternitynest.com/nigerian-baby-names-yoruba-names-boys/
titobilioluwa,yoruba,male,muslim/christian,https://maternitynest.com/nigerian-baby-names-yoruba-names-boys/
titus,igbo,male,christian,https://forebears.io/nigeria/forenames
tiwa,yoruba,female,muslim/christian,https://maternitynest.com/yoruba-names-girls/
tiwalade,yoruba,male,muslim/christian,https://www.momjunction.com/baby-names/yoruba/boy/
tiwatope,yoruba,unisex,muslim/christian,https://www.yorubaname.com/
tobenna,igbo,male,christian,https://maternitynest.com/igbo-names-boys/
tobi,igbo,male,christian,https://forebears.io/nigeria/forenames
